,source,target
5309,1917,4125
5310,1917,4637
5311,1918,2392
5312,1919,6772
5313,1919,6747
5314,1920,4797
5315,1921,3295
5316,1921,5426
5317,1922,3337
5318,1922,8508
5319,1922,7306
5320,1923,2084
5321,1923,4157
5322,1924,8873
5323,1924,1924
5324,1924,4390
5325,1924,7039
5326,1924,5666
5327,1924,6400
5328,1925,3255
5329,1925,2075
5330,1925,1925
5331,1925,7456
5332,1926,1926
5333,1927,4439
5334,1927,3183
5335,1928,3672
5336,1928,4547
5337,1928,5053
5338,1928,6945
5339,1929,4420
5340,1929,6202
5341,1929,4180
5342,1929,4334
5343,1929,1929
5344,1929,3132
5345,1929,6569
5346,1930,6994
5347,1930,3763
5348,1930,7406
5349,1931,2689
5350,1931,8497
5351,1931,9013
5352,1931,4815
5353,1931,7477
5354,1931,5039
5355,1932,3643
5356,1933,8651
5357,1933,1933
5358,1934,6613
5359,1934,8889
5360,1935,3555
5361,1935,8444
5362,1936,5574
5363,1937,6997
5364,1937,7583
5365,1938,8597
5366,1938,5076
5367,1939,8509
5368,1939,4711
5369,1939,3631
5370,1939,8882
5371,1939,9194
5372,1939,6927
5373,1940,8575
5374,1940,9115
5375,1941,4226
5376,1941,2566
5377,1942,7367
5378,1942,4198
5379,1943,5414
5380,1944,5127
5381,1945,3165
5382,1945,8671
5383,1946,5633
5384,1946,2671
5385,1947,8730
5386,1947,2876
5387,1948,5713
5388,1948,3003
5389,1948,7835
5390,1949,5531
5391,1949,1949
5392,1949,3033
5393,1950,6457
5394,1950,3679
5395,1950,5605
5396,1951,3687
5397,1951,5792
5398,1951,5032
5399,1951,4394
5400,1951,6013
5401,1952,3552
5402,1952,4814
5403,1952,7990
5404,1952,2563
5405,1952,8894
5406,1953,5443
5407,1953,4765
5408,1954,2202
5409,1955,2072
5410,1955,1955
5411,1955,8416
5412,1955,8941
5413,1955,8385
5414,1955,9000
5415,1955,3428
5416,1955,8492
5417,1955,8417
5418,1955,7221
5419,1955,3417
5420,1955,3515
5421,1955,2866
5422,1955,4147
5423,1955,6754
5424,1955,7438
5425,1956,6489
5426,1956,7079
5427,1956,2407
5428,1957,2903
5429,1958,7074
5430,1958,6794
5431,1959,6975
5432,1960,2064
5433,1960,6839
5434,1961,4867
5435,1961,4316
5436,1962,5872
5437,1963,3973
5438,1963,3111
5439,1963,8736
5440,1963,3864
5441,1964,4814
5442,1964,8583
5443,1965,5932
5444,1965,7058
5445,1966,8642
5446,1966,2613
5447,1966,2222
5448,1967,3385
5449,1968,2167
5450,1968,6075
5451,1969,2826
5452,1969,5432
5453,1970,6711
5454,1970,3703
5455,1970,2790
5456,1971,5850
5457,1971,8310
5458,1971,7636
5459,1972,6173
5460,1972,5434
5461,1973,5669
5462,1974,3247
5463,1974,3049
5464,1975,8797
5465,1975,3937
5466,1976,5378
5467,1976,7403
5468,1977,5612
5469,1978,2368
5470,1978,2951
5471,1979,9019
5472,1980,6138
5473,1980,8534
5474,1981,2458
5475,1982,3007
5476,1982,5384
5477,1983,4864
5478,1983,8948
5479,1984,2086
5480,1985,2040
5481,1985,6346
5482,1986,3580
5483,1986,6703
5484,1987,4993
5485,1988,4236
5486,1988,5916
5487,1988,2664
5488,1989,8106
5489,1989,9108
5490,1990,2070
5491,1991,5713
5492,1991,6008
5493,1991,8375
5494,1991,7801
5495,1991,3357
5496,1991,9192
5497,1992,9038
5498,1992,7816
5499,1993,7413
5500,1993,6762
5501,1994,8125
5502,1994,6926
5503,1994,4782
5504,1995,7244
5505,1995,2272
5506,1996,4367
5507,1997,4369
5508,1998,5057
5509,1998,7358
5510,1998,2286
5511,1999,6289
5512,1999,5151
5513,2000,8535
5514,2000,5342
5515,2001,7526
5516,2001,8301
5517,2002,3817
5518,2002,2874
5519,2003,3624
5520,2003,8684
5521,2005,7588
5522,2005,2216
5523,2006,3389
5524,2006,5835
5525,2007,2007
5526,2008,3861
5527,2009,6288
5528,2009,8095
5529,2010,6161
5530,2010,8983
5531,2011,8488
5532,2011,4841
5533,2011,6061
5534,2012,3147
5535,2012,7582
5536,2013,8092
5537,2013,3160
5538,2014,4578
5539,2014,5079
5540,2015,9099
5541,2015,2015
5542,2016,4881
5543,2016,6527
5544,2016,5306
5545,2017,6228
5546,2017,8866
5547,2018,6592
5548,2018,8850
5549,2019,3121
5550,2020,8107
5551,2020,6650
5552,2020,3363
5553,2021,7942
5554,2021,4858
5555,2022,8332
5556,2022,6056
5557,2023,2988
5558,2023,8055
5559,2023,8756
5560,2023,8300
5561,2023,2849
5562,2024,6458
5563,2024,2615
5564,2025,4079
5565,2025,2025
5566,2026,6808
5567,2026,4248
5568,2027,8665
5569,2027,2648
5570,2028,2441
5571,2028,7078
5572,2028,8237
5573,2029,2666
5574,2030,8278
5575,2030,7673
5576,2031,8174
5577,2032,2747
5578,2032,5603
5579,2032,5447
5580,2033,2296
5581,2033,9128
5582,2034,5708
5583,2034,5757
5584,2035,3692
5585,2036,8673
5586,2036,4023
5587,2036,8015
5588,2036,5285
5589,2037,4548
5590,2037,5071
5591,2038,4259
5592,2039,5871
5593,2039,2389
5594,2039,8746
5595,2040,8354
5596,2041,3511
5597,2042,8747
5598,2043,5579
5599,2044,3369
5600,2044,2583
5601,2044,7610
5602,2045,6959
5603,2045,8328
5604,2046,7398
5605,2046,2869
5606,2047,3299
5607,2047,5085
5608,2048,4928
5609,2048,2048
5610,2048,6465
5611,2048,2960
5612,2048,5219
5613,2049,5894
5614,2049,7385
5615,2049,2962
5616,2049,3625
5617,2050,6344
5618,2051,4137
5619,2051,8519
5620,2051,5294
5621,2052,6724
5622,2052,2052
5623,2053,3297
5624,2054,3168
5625,2055,4749
5626,2055,7210
5627,2055,5062
5628,2056,8689
5629,2056,7771
5630,2056,4852
5631,2056,5255
5632,2057,2416
5633,2057,3924
5634,2057,5187
5635,2057,4972
5636,2057,8854
5637,2057,8313
5638,2058,3018
5639,2058,2237
5640,2059,3285
5641,2059,2330
5642,2059,4310
5643,2060,6504
5644,2061,9281
5645,2062,7108
5646,2062,7675
5647,2063,5229
5648,2063,5145
5649,2063,9263
5650,2063,3452
5651,2064,5183
5652,2064,6667
5653,2064,6839
5654,2065,5200
5655,2066,8219
5656,2067,2773
5657,2068,9236
5658,2068,3885
5659,2069,2579
5660,2069,2408
5661,2069,3521
5662,2069,4031
5663,2070,8241
5664,2070,3826
5665,2071,7852
5666,2073,6802
5667,2073,8068
5668,2074,2074
5669,2075,3664
5670,2075,2075
5671,2077,5800
5672,2078,2106
5673,2079,4393
5674,2079,8966
5675,2079,7469
5676,2080,4736
5677,2080,4556
5678,2081,2531
5679,2082,3186
5680,2082,7235
5681,2083,6393
5682,2083,5142
5683,2084,2758
5684,2085,5568
5685,2086,7291
5686,2086,4523
5687,2086,4823
5688,2086,5437
5689,2087,4881
5690,2087,5357
5691,2087,8682
5692,2088,2928
5693,2088,4287
5694,2089,6358
5695,2089,2089
5696,2089,9109
5697,2090,2733
5698,2090,2246
5699,2091,5881
5700,2092,7780
5701,2093,3417
5702,2093,7364
5703,2093,3428
5704,2093,8946
5705,2094,2101
5706,2094,3880
5707,2095,4752
5708,2095,6837
5709,2096,8625
5710,2096,2961
5711,2097,2699
5712,2098,3901
5713,2099,8852
5714,2099,3433
5715,2100,6276
5716,2100,7155
5717,2100,7302
5718,2100,5020
5719,2100,3444
5720,2100,7826
5721,2100,4427
5722,2100,3644
5723,2100,7003
5724,2101,7902
5725,2102,6676
5726,2102,6880
5727,2103,3976
5728,2103,2819
5729,2103,4934
5730,2104,3248
5731,2104,9067
5732,2104,2723
5733,2105,3732
5734,2105,3942
5735,2106,3426
5736,2107,6611
5737,2107,7256
5738,2108,7337
5739,2108,6904
5740,2108,3558
5741,2108,5973
5742,2108,4935
5743,2109,2640
5744,2109,3670
5745,2110,8886
5746,2110,7089
5747,2111,5531
5748,2111,2705
5749,2111,7161
5750,2112,8731
5751,2113,2486
5752,2113,7157
5753,2114,2154
5754,2115,6258
5755,2115,4610
5756,2116,5882
5757,2116,7759
5758,2116,2700
5759,2117,3878
5760,2117,5022
5761,2118,3240
5762,2118,5849
5763,2118,6407
5764,2118,8581
5765,2118,3397
5766,2119,3353
5767,2119,2486
5768,2120,4408
5769,2121,2837
5770,2122,6217
5771,2122,2252
5772,2123,6442
5773,2123,5559
5774,2124,6766
5775,2126,6934
5776,2127,2276
5777,2128,7753
5778,2130,3831
5779,2130,8522
5780,2130,5665
5781,2131,5995
5782,2131,8090
5783,2131,4534
5784,2132,6495
5785,2132,4626
5786,2132,3223
5787,2133,3778
5788,2133,2367
5789,2133,2939
5790,2134,3746
5791,2134,4420
5792,2135,8530
5793,2135,2900
5794,2135,6432
5795,2136,2674
5796,2136,3167
5797,2136,4606
5798,2136,7623
5799,2136,8990
5800,2136,4781
5801,2136,7010
5802,2136,5826
5803,2137,7644
5804,2137,8670
5805,2138,3478
5806,2138,3445
5807,2138,6490
5808,2138,5108
5809,2138,3956
5810,2138,6763
5811,2138,9260
5812,2138,8925
5813,2139,6919
5814,2139,4659
5815,2139,9065
5816,2140,8169
5817,2140,7936
5818,2140,5818
5819,2140,5569
5820,2141,3272
5821,2141,3784
5822,2141,3239
5823,2141,7356
5824,2142,6103
5825,2142,3366
5826,2142,5577
5827,2142,9102
5828,2143,7340
5829,2144,6135
5830,2144,2384
5831,2144,8977
5832,2145,2145
5833,2146,6404
5834,2147,3895
5835,2147,2504
5836,2148,9227
5837,2149,2156
5838,2149,7751
5839,2149,3373
5840,2150,2912
5841,2150,6930
5842,2150,8909
5843,2151,5325
5844,2152,8059
5845,2152,4106
5846,2152,7825
5847,2153,5524
5848,2154,9215
5849,2154,6717
5850,2154,5169
5851,2155,8609
5852,2156,2663
5853,2156,2775
5854,2156,7751
5855,2156,7015
5856,2157,7686
5857,2159,4404
5858,2159,7506
5859,2160,8568
5860,2160,2160
5861,2161,7213
5862,2161,4486
5863,2162,5598
5864,2162,4981
5865,2163,5930
5866,2163,8550
5867,2163,4423
5868,2163,4167
5869,2164,7962
5870,2165,4441
5871,2165,8558
5872,2166,2697
5873,2166,5157
5874,2166,8555
5875,2166,6608
5876,2167,6110
5877,2168,8360
5878,2168,6136
5879,2169,6390
5880,2169,4270
5881,2169,6245
5882,2170,9275
5883,2171,3924
5884,2171,8515
5885,2171,6845
5886,2171,6996
5887,2171,3793
5888,2171,2480
5889,2172,2535
5890,2173,2792
5891,2173,4704
5892,2174,3003
5893,2174,8392
5894,2174,2385
5895,2174,9248
5896,2175,2279
5897,2175,5168
5898,2175,4276
5899,2176,3739
5900,2176,3818
5901,2177,6797
5902,2177,8731
5903,2177,7024
5904,2178,4763
5905,2178,2178
5906,2178,2548
5907,2178,5927
5908,2178,4848
5909,2179,6658
5910,2179,5738
5911,2179,6861
5912,2180,4293
5913,2180,4913
5914,2181,6741
5915,2181,3807
5916,2181,7915
5917,2181,5648
5918,2181,7363
5919,2182,8345
5920,2183,8318
5921,2183,4617
5922,2184,9117
5923,2185,3126
5924,2185,8289
5925,2186,4224
5926,2186,8670
5927,2186,9039
5928,2186,2196
5929,2187,6416
5930,2188,4684
5931,2188,5001
5932,2189,6324
5933,2189,3615
5934,2189,5570
5935,2190,3937
5936,2190,5960
5937,2192,4378
5938,2192,4683
5939,2192,5994
5940,2192,7347
5941,2193,5138
5942,2193,8201
5943,2193,7370
5944,2194,5600
5945,2194,3570
5946,2194,7250
5947,2194,4514
5948,2195,2197
5949,2195,2195
5950,2195,4043
5951,2196,4365
5952,2196,7697
5953,2196,2196
5954,2196,6900
5955,2197,6927
5956,2197,4043
5957,2197,8979
5958,2198,3944
5959,2198,6289
5960,2199,8270
5961,2199,3305
5962,2199,2791
5963,2199,7174
5964,2199,2683
5965,2199,2743
5966,2199,2225
5967,2199,6520
5968,2200,3988
5969,2200,2664
5970,2201,6200
5971,2201,2979
5972,2201,8733
5973,2202,5825
5974,2203,4508
5975,2203,9254
5976,2203,5745
5977,2203,4294
5978,2205,9015
5979,2205,2618
5980,2205,6052
5981,2206,8528
5982,2206,2206
5983,2207,6921
5984,2207,4662
5985,2208,7306
5986,2210,7654
5987,2210,7409
5988,2210,7892
5989,2210,7500
5990,2211,8811
5991,2211,7395
5992,2211,5867
5993,2212,7124
5994,2213,3399
5995,2213,2816
5996,2213,8200
5997,2213,6124
5998,2214,4685
5999,2215,5740
6000,2217,4599
6001,2217,7301
6002,2217,4408
6003,2217,6237
6004,2217,7153
6005,2217,8563
6006,2217,7329
6007,2217,6976
6008,2217,7284
6009,2217,2217
6010,2218,8142
6011,2219,5792
6012,2219,3461
6013,2220,6883
6014,2220,9072
6015,2221,4464
6016,2221,7534
6017,2221,7739
6018,2222,2251
6019,2223,3832
6020,2223,4686
6021,2224,8152
6022,2225,3609
6023,2226,8634
6024,2226,8312
6025,2226,3135
6026,2227,2785
6027,2227,5812
6028,2227,5607
6029,2227,2600
6030,2228,3898
6031,2228,7981
6032,2229,4130
6033,2230,8879
6034,2230,3045
6035,2230,4034
6036,2230,7135
6037,2230,2636
6038,2231,2926
6039,2231,2511
6040,2231,3696
6041,2232,5230
6042,2232,8348
6043,2232,6149
6044,2232,5195
6045,2233,7753
6046,2233,8938
6047,2233,6266
6048,2234,3383
6049,2235,5321
6050,2236,3564
6051,2237,3018
6052,2238,6282
6053,2238,3757
6054,2239,3647
6055,2240,3181
6056,2241,2241
6057,2242,4309
6058,2242,8448
6059,2242,4053
6060,2243,6585
6061,2243,4030
6062,2243,2243
6063,2244,8120
6064,2245,3547
6065,2245,8808
6066,2246,4260
6067,2246,3796
6068,2246,2947
6069,2246,8897
6070,2246,7302
6071,2246,6655
6072,2247,3727
6073,2248,6291
6074,2248,5422
6075,2249,6832
6076,2250,4799
6077,2251,2979
6078,2251,2795
6079,2251,5344
6080,2252,4632
6081,2252,7431
6082,2252,5353
6083,2253,7302
6084,2253,8215
6085,2254,5399
6086,2255,3599
6087,2255,7062
6088,2256,9069
6089,2256,2256
6090,2256,3498
6091,2257,8636
6092,2257,5083
6093,2258,9016
6094,2258,5256
6095,2258,7894
6096,2259,3230
6097,2260,5296
6098,2260,2842
6099,2261,6809
6100,2261,3630
6101,2262,6421
6102,2262,2526
6103,2262,7239
6104,2262,8562
6105,2262,2262
6106,2263,9190
6107,2264,5628
6108,2265,2476
6109,2266,3242
6110,2266,7215
6111,2266,7135
6112,2266,3287
6113,2266,9019
6114,2267,7296
6115,2267,6751
6116,2268,5029
6117,2269,8334
6118,2270,6365
6119,2270,6645
6120,2270,5600
6121,2270,3578
6122,2270,2270
6123,2271,4616
6124,2271,9077
6125,2271,2828
6126,2271,7056
6127,2272,3642
6128,2273,2616
6129,2274,6458
6130,2274,6373
6131,2274,8060
6132,2274,6967
6133,2274,5075
6134,2274,3359
6135,2275,4731
6136,2276,6723
6137,2277,5890
6138,2277,5992
6139,2277,6701
6140,2278,3835
6141,2278,5558
6142,2278,4155
6143,2278,7979
6144,2279,5613
6145,2279,4276
6146,2279,6363
6147,2279,7346
6148,2280,7425
6149,2280,8632
6150,2281,8109
6151,2281,5922
6152,2282,5470
6153,2282,8665
6154,2283,7618
6155,2283,4786
6156,2284,2512
6157,2284,4963
6158,2285,7439
6159,2285,6909
6160,2286,2598
6161,2287,4863
6162,2290,7603
6163,2290,5088
6164,2290,9085
6165,2290,2290
6166,2290,6382
6167,2290,5830
6168,2290,9095
6169,2290,7471
6170,2291,6623
6171,2291,3835
6172,2291,3801
6173,2291,6519
6174,2292,6209
6175,2292,2936
6176,2293,8589
6177,2293,3637
6178,2295,4370
6179,2295,6371
6180,2295,7991
6181,2295,8553
6182,2296,7099
6183,2297,3284
6184,2297,6329
6185,2297,2570
6186,2297,3769
6187,2297,8536
6188,2297,3251
6189,2297,7725
6190,2297,5768
6191,2297,4901
6192,2298,3476
6193,2298,3383
6194,2298,5996
6195,2299,8944
6196,2299,6982
6197,2299,7401
6198,2299,4763
6199,2299,8224
6200,2300,8119
6201,2301,7061
6202,2301,8392
6203,2301,2945
6204,2302,7360
6205,2302,7412
6206,2302,8187
6207,2302,7855
6208,2303,5817
6209,2304,6186
6210,2304,3677
6211,2304,5822
6212,2304,2976
6213,2304,7214
6214,2304,6718
6215,2305,3056
6216,2305,3765
6217,2306,9072
6218,2307,6564
6219,2307,2620
6220,2308,4613
6221,2308,8853
6222,2309,2932
6223,2309,3120
6224,2310,7521
6225,2310,4394
6226,2310,8912
6227,2310,2310
6228,2310,2745
6229,2311,8594
6230,2312,2806
6231,2312,8269
6232,2313,2642
6233,2313,2313
6234,2314,8070
6235,2314,7887
6236,2315,7436
6237,2315,2315
6238,2316,9039
6239,2316,9018
6240,2316,8416
6241,2317,7248
6242,2317,7107
6243,2319,8144
6244,2319,2940
6245,2319,2328
6246,2320,2901
6247,2320,3128
6248,2321,7411
6249,2321,2853
6250,2322,8491
6251,2322,4502
6252,2322,3144
6253,2322,3191
6254,2323,6639
6255,2323,5640
6256,2324,4397
6257,2325,2927
6258,2325,4998
6259,2325,6010
6260,2325,7625
6261,2325,8778
6262,2326,5732
6263,2326,5825
6264,2327,3050
6265,2328,8183
6266,2328,8144
6267,2328,5512
6268,2328,5578
6269,2329,4267
6270,2329,9073
6271,2330,3395
6272,2330,8709
6273,2330,4310
6274,2330,4976
6275,2331,3272
6276,2331,7936
6277,2331,8798
6278,2331,8362
6279,2332,5179
6280,2332,9202
6281,2332,2332
6282,2332,8727
6283,2333,7793
6284,2333,6715
6285,2333,3066
6286,2334,8574
6287,2335,7178
6288,2335,2606
6289,2335,7629
6290,2336,3035
6291,2336,7865
6292,2337,8152
6293,2337,3475
6294,2338,6384
6295,2338,6791
6296,2339,4332
6297,2339,2975
6298,2339,2619
6299,2340,6940
6300,2340,7771
6301,2341,9179
6302,2341,9145
6303,2342,4548
6304,2342,5071
6305,2343,7033
6306,2344,8307
6307,2344,3720
6308,2344,3566
6309,2344,2890
6310,2345,4906
6311,2345,4171
6312,2345,6043
6313,2346,3387
6314,2346,6490
6315,2347,5223
6316,2347,4165
6317,2348,2930
6318,2349,7763
6319,2350,3080
6320,2350,8432
6321,2351,7920
6322,2351,5074
6323,2351,8367
6324,2351,7205
6325,2352,2973
6326,2352,5948
6327,2353,3660
6328,2353,2759
6329,2353,3607
6330,2353,3188
6331,2354,4089
6332,2354,2354
6333,2355,7525
6334,2355,6175
6335,2355,6176
6336,2355,4505
6337,2355,3144
6338,2355,7127
6339,2356,5702
6340,2356,8658
6341,2357,7180
6342,2357,6195
6343,2358,8512
6344,2359,3152
6345,2359,3091
6346,2360,8539
6347,2360,3210
6348,2361,7774
6349,2362,7505
6350,2362,2945
6351,2362,7061
6352,2362,5954
6353,2363,7814
6354,2363,5807
6355,2363,9099
6356,2364,8099
6357,2364,2777
6358,2365,8617
6359,2365,8354
6360,2366,5265
6361,2366,2366
6362,2366,9099
6363,2367,3352
6364,2368,7595
6365,2368,7244
6366,2368,8815
6367,2368,8840
6368,2369,4458
6369,2369,7213
6370,2370,8113
6371,2370,6390
6372,2371,4576
6373,2372,5813
6374,2372,3326
6375,2372,3122
6376,2373,2863
6377,2373,3510
6378,2374,6477
6379,2374,7319
6380,2374,7849
6381,2376,5626
6382,2377,7674
6383,2377,6490
6384,2377,6099
6385,2378,6147
6386,2378,2378
6387,2378,4389
6388,2379,7470
6389,2379,5870
6390,2379,4279
6391,2379,5526
6392,2380,8687
6393,2380,3739
6394,2381,3261
6395,2381,5012
6396,2381,8839
6397,2381,5112
6398,2381,4951
6399,2382,7382
6400,2382,8559
6401,2383,8235
6402,2383,8758
6403,2384,6059
6404,2385,3107
6405,2385,7063
6406,2386,4908
6407,2386,7546
6408,2387,8519
6409,2387,3370
6410,2388,6649
6411,2388,2388
6412,2389,3286
6413,2389,4640
6414,2390,5842
6415,2390,7897
6416,2391,9031
6417,2391,4558
6418,2392,7131
6419,2393,8038
6420,2393,3595
6421,2394,4929
6422,2394,6899
6423,2394,5472
6424,2395,7855
6425,2395,4741
6426,2395,4756
6427,2395,7412
6428,2396,4670
6429,2396,2396
6430,2397,8303
6431,2398,3661
6432,2398,8241
6433,2399,7321
6434,2399,5513
6435,2400,8267
6436,2400,5415
6437,2400,2400
6438,2401,3214
6439,2401,8819
6440,2402,3763
6441,2402,7406
6442,2404,4766
6443,2404,3662
6444,2405,6330
6445,2406,2903
6446,2406,5963
6447,2406,4479
6448,2407,6489
6449,2407,7031
6450,2408,4992
6451,2408,3521
6452,2409,5847
6453,2409,7505
6454,2409,7476
6455,2410,8918
6456,2410,7037
6457,2411,8754
6458,2411,5244
6459,2412,6114
6460,2412,8666
6461,2413,8024
6462,2413,8998
6463,2413,7130
6464,2414,7063
6465,2414,2945
6466,2414,5718
6467,2415,8669
6468,2415,2497
6469,2416,4972
6470,2416,2665
6471,2416,3924
6472,2416,2964
6473,2417,8762
6474,2417,7966
6475,2417,3462
6476,2418,6840
6477,2418,8691
6478,2419,6212
6479,2419,5095
6480,2420,7257
6481,2421,9131
6482,2421,4056
6483,2421,5682
6484,2421,8838
6485,2421,3517
6486,2421,6232
6487,2422,4834
6488,2422,2422
6489,2423,6940
6490,2423,3854
6491,2424,3934
6492,2424,8732
6493,2424,8172
6494,2424,5595
6495,2424,7888
6496,2425,4357
6497,2426,4185
6498,2426,4867
6499,2427,3811
6500,2427,8629
6501,2428,4751
6502,2429,4724
6503,2429,4556
6504,2430,4776
6505,2430,7471
6506,2430,6101
6507,2430,6635
6508,2431,3787
6509,2431,7288
6510,2431,5570
6511,2432,4010
6512,2432,3270
6513,2432,6880
6514,2433,7599
6515,2433,7232
6516,2435,6148
6517,2435,6189
6518,2436,6902
6519,2436,6226
6520,2436,8956
6521,2436,6949
6522,2437,7317
6523,2437,4420
6524,2438,4827
6525,2438,5877
6526,2439,7968
6527,2439,2589
6528,2439,5249
6529,2439,2595
6530,2440,8330
6531,2441,7216
6532,2441,8140
6533,2441,7078
6534,2441,5207
6535,2442,8745
6536,2443,3764
6537,2444,5149
6538,2444,6540
6539,2446,5025
6540,2447,8872
6541,2447,6775
6542,2447,8768
6543,2448,6789
6544,2448,6488
6545,2449,8573
6546,2449,2449
6547,2450,9086
6548,2451,5368
6549,2451,6947
6550,2452,4433
6551,2452,2692
6552,2453,6564
6553,2453,3725
6554,2454,3530
6555,2454,7507
6556,2455,3765
6557,2455,7330
6558,2456,8707
6559,2456,3791
6560,2457,9081
6561,2457,7013
6562,2457,5902
6563,2457,2966
6564,2458,4082
6565,2459,8313
6566,2459,7956
6567,2459,5532
6568,2459,8181
6569,2459,6996
6570,2459,3924
6571,2460,3773
6572,2460,5439
6573,2461,8641
6574,2461,7444
6575,2461,8389
6576,2461,3394
6577,2461,8532
6578,2462,7994
6579,2462,8611
6580,2463,3107
6581,2463,5131
6582,2463,2945
6583,2463,9084
6584,2463,7063
6585,2463,7835
6586,2463,7399
6587,2464,8601
6588,2465,6279
6589,2466,8602
6590,2466,8244
6591,2466,6331
6592,2467,6408
6593,2467,3366
6594,2468,8049
6595,2468,6768
6596,2468,7782
6597,2469,4789
6598,2469,9221
6599,2470,7536
6600,2470,7067
6601,2471,3342
6602,2471,6804
6603,2471,4483
6604,2472,4426
6605,2472,6429
6606,2473,2601
6607,2473,3486
6608,2473,3964
6609,2474,3207
6610,2474,5283
6611,2474,7655
6612,2475,2940
6613,2475,3907
6614,2475,4474
6615,2477,8777
6616,2477,7716
6617,2479,5616
6618,2480,8515
6619,2480,4870
6620,2480,3560
6621,2480,7989
6622,2480,8969
6623,2481,4099
6624,2481,7526
6625,2482,8761
6626,2482,8073
6627,2483,8645
6628,2483,3499
6629,2484,4604
6630,2485,5696
6631,2485,8859
6632,2485,3708
6633,2485,6303
6634,2485,2974
6635,2486,3207
6636,2486,6557
6637,2487,7477
6638,2488,8700
6639,2488,3853
6640,2489,7370
6641,2489,4121
6642,2489,4740
6643,2489,7948
6644,2489,7545
6645,2490,3849
6646,2491,5256
6647,2492,7670
6648,2493,7153
6649,2494,6569
6650,2494,4823
6651,2494,6579
6652,2495,5967
6653,2495,7749
6654,2495,3755
6655,2495,7486
6656,2496,7016
6657,2497,8808
6658,2498,7414
6659,2498,8424
6660,2498,7421
6661,2499,3132
6662,2499,2888
6663,2500,8565
6664,2501,3804
6665,2501,4554
6666,2502,4079
6667,2503,7167
6668,2503,9168
6669,2503,3115
6670,2503,4323
6671,2504,3781
6672,2505,2505
6673,2506,9280
6674,2506,7970
6675,2506,3040
6676,2507,6328
6677,2507,2724
6678,2508,6609
6679,2508,5789
6680,2508,4998
6681,2508,7905
6682,2509,4811
6683,2509,6907
6684,2509,5121
6685,2510,3729
6686,2511,2511
6687,2511,3696
6688,2511,6147
6689,2513,7214
6690,2513,9053
6691,2513,5810
6692,2513,3677
6693,2514,2556
6694,2514,3413
6695,2515,4456
6696,2516,4047
6697,2516,5911
6698,2517,2717
6699,2517,7175
6700,2518,4448
6701,2518,5149
6702,2519,3894
6703,2520,9252
6704,2521,6560
6705,2522,4898
6706,2522,2522
6707,2523,3059
6708,2523,8857
6709,2524,2927
6710,2524,3200
6711,2524,7330
6712,2525,3126
6713,2526,6139
6714,2527,3047
6715,2528,6524
6716,2528,3539
6717,2529,3884
6718,2530,8177
6719,2530,7402
6720,2531,7781
6721,2532,8720
6722,2532,6651
6723,2532,7165
6724,2532,6280
6725,2533,5015
6726,2533,3688
6727,2534,3111
6728,2534,8736
6729,2535,6853
6730,2535,3068
6731,2536,7188
6732,2536,3873
6733,2536,6481
6734,2536,5738
6735,2536,8464
6736,2536,2536
6737,2537,4984
6738,2537,5457
6739,2537,4462
6740,2537,2995
6741,2537,5210
6742,2537,3288
6743,2538,8460
6744,2538,6198
6745,2541,7547
6746,2541,4269
6747,2542,6657
6748,2542,7540
6749,2543,4297
6750,2544,7893
6751,2544,7934
6752,2545,6760
6753,2545,5235
